word,valid_knot,initial_vertices,removed_vertices,final_vertices,result
ABCDADCBCDCBDC,True,42,39,3,simplified_to_triangle
ABCDADCBCDCDBC,True,42,39,3,simplified_to_triangle
ABCDADCBDABCDC,True,42,39,3,simplified_to_triangle
ABCDADCBDACBDB,True,42,39,3,simplified_to_triangle
ABCDADCBDACDCB,True,42,39,3,simplified_to_triangle
ABCDADCBDBACDC,True,42,39,3,simplified_to_triangle
ABCDADCBDBCABD,True,42,39,3,simplified_to_triangle
ABCDADCBDBCADB,True,42,39,3,simplified_to_triangle
ABCDADCBDBCDCB,True,42,39,3,simplified_to_triangle
ABCDADCBDCABDC,True,42,39,3,simplified_to_triangle
ABCDADCBDCACAD,True,42,39,3,simplified_to_triangle
ABCDADCBDCADBC,True,42,39,3,simplified_to_triangle
ABCDADCBDCBADC,True,42,39,3,simplified_to_triangle
ABCDADCBDCBCAD,True,42,39,3,simplified_to_triangle
ABCDADCBDCBDAC,True,42,39,3,simplified_to_triangle
ABCDADCBDCBDCB,True,42,39,3,simplified_to_triangle
ABCDADCBDCDBAC,True,42,39,3,simplified_to_triangle
ABCDADCBDCDCBC,True,42,39,3,simplified_to_triangle
ABCDADCDACACBD,True,42,39,3,simplified_to_triangle
ABCDADCDACACDB,True,42,39,3,simplified_to_triangle
ABCDADCDACADAC,True,42,39,3,simplified_to_triangle
ABCDADCDACBCBD,True,42,39,3,simplified_to_triangle
ABCDADCDACBCDB,True,42,39,3,simplified_to_triangle
ABCDADCDACBDBC,True,42,39,3,simplified_to_triangle
ABCDADCDACDCBC,True,42,39,3,simplified_to_triangle
ABCDADCDADBDCD,True,42,39,3,simplified_to_triangle
ABCDADCDADCDCD,True,42,39,3,simplified_to_triangle
ABCDADCDBABCDC,True,42,39,3,simplified_to_triangle
ABCDADCDBACBDB,True,42,39,3,simplified_to_triangle
ABCDADCDBACDCB,True,42,39,3,simplified_to_triangle
ABCDADCDBCABDC,True,42,39,3,simplified_to_triangle
ABCDADCDBCACAD,True,42,39,3,simplified_to_triangle
ABCDADCDBCADBC,True,42,39,3,simplified_to_triangle
ABCDADCDBCBCAD,True,42,39,3,simplified_to_triangle
ABCDADCDBCBDAC,True,42,39,3,simplified_to_triangle
ABCDADCDBCBDCB,True,42,39,3,simplified_to_triangle
ABCDADCDBCDBAC,True,42,39,3,simplified_to_triangle
ABCDADCDBCDCBC,True,42,39,3,simplified_to_triangle
ABCDADCDBDADCD,True,42,39,3,simplified_to_triangle
ABCDADCDCABDCB,True,42,39,3,simplified_to_triangle
ABCDADCDCACADC,True,42,39,3,simplified_to_triangle
ABCDADCDCACDAC,True,42,39,3,simplified_to_triangle
ABCDADCDCADCBC,True,42,39,3,simplified_to_triangle
ABCDADCDCBABDB,True,42,39,3,simplified_to_triangle
ABCDADCDCBCADC,True,42,39,3,simplified_to_triangle
ABCDADCDCBCDAC,True,42,39,3,simplified_to_triangle
ABCDADCDCBCDCB,True,42,39,3,simplified_to_triangle
ABCDADCDCBDCBC,True,42,39,3,simplified_to_triangle
ABCDADCDCDACBC,True,42,39,3,simplified_to_triangle
ABCDADCDCDBCBC,True,42,39,3,simplified_to_triangle
ABCDADCDCDCDBD,True,42,39,3,simplified_to_triangle
ABCDBABCDCACBC,True,42,39,3,simplified_to_triangle
ABCDBABCDCBCBC,True,42,39,3,simplified_to_triangle
ABCDBABCDCDCAD,True,42,39,3,simplified_to_triangle
ABCDBABDBACDBD,True,42,39,3,simplified_to_triangle
ABCDBABDCABDCD,True,42,39,3,simplified_to_triangle
ABCDBABDCACDCD,True,42,39,3,simplified_to_triangle
ABCDBABDCADBCD,True,42,39,3,simplified_to_triangle
ABCDBABDCADCDC,True,42,39,3,simplified_to_triangle
ABCDBABDCBADCD,True,42,39,3,simplified_to_triangle
ABCDBABDCBDACD,True,42,39,3,simplified_to_triangle
ABCDBABDCDACDC,True,42,39,3,simplified_to_triangle
ABCDBABDCDBACD,True,42,39,3,simplified_to_triangle
ABCDBABDCDCABD,True,42,39,3,simplified_to_triangle
ABCDBABDCDCADB,True,42,39,3,simplified_to_triangle
ABCDBABDCDCBAD,True,42,39,3,simplified_to_triangle
ABCDBABDCDCDCB,True,42,39,3,simplified_to_triangle
ABCDBACABDACAC,True,42,39,3,simplified_to_triangle
ABCDBACABDADCD,True,42,39,3,simplified_to_triangle
ABCDBACABDBCBC,True,42,39,3,simplified_to_triangle
ABCDBACABDCDBD,True,42,39,3,simplified_to_triangle
ABCDBACADABDCD,True,42,39,3,simplified_to_triangle
ABCDBACADBACAC,True,42,39,3,simplified_to_triangle
ABCDBACADBADCD,True,42,39,3,simplified_to_triangle
ABCDBACADBCDBD,True,42,39,3,simplified_to_triangle
ABCDBACADBDACD,True,42,39,3,simplified_to_triangle
ABCDBACADCADCD,True,42,39,3,simplified_to_triangle
ABCDBACADCDACD,True,42,39,3,simplified_to_triangle
ABCDBACADCDBDC,True,42,39,3,simplified_to_triangle
ABCDBACADCDCDC,True,42,39,3,simplified_to_triangle
ABCDBACBDABDCD,True,42,39,3,simplified_to_triangle
ABCDBACBDACDBD,True,42,39,3,simplified_to_triangle
ABCDBACBDADBCD,True,42,39,3,simplified_to_triangle
ABCDBACBDBACBC,True,42,39,3,simplified_to_triangle
ABCDBACBDBADCD,True,42,39,3,simplified_to_triangle
ABCDBACBDCBDCD,True,42,39,3,simplified_to_triangle
ABCDBACBDCDADC,True,42,39,3,simplified_to_triangle
ABCDBACBDCDBCD,True,42,39,3,simplified_to_triangle
ABCDBACBDCDCDC,True,42,39,3,simplified_to_triangle
ABCDBACDABCDBD,True,42,39,3,simplified_to_triangle
ABCDBACDABDACD,True,42,39,3,simplified_to_triangle
ABCDBACDABDBCD,True,42,39,3,simplified_to_triangle
ABCDBACDACADCD,True,42,39,3,simplified_to_triangle
ABCDBACDACDACD,True,42,39,3,simplified_to_triangle
ABCDBACDACDBDC,True,42,39,3,simplified_to_triangle
ABCDBACDACDCDC,True,42,39,3,simplified_to_triangle
ABCDBACDADBACD,True,42,39,3,simplified_to_triangle
ABCDBACDADBDCB,True,42,39,3,simplified_to_triangle
ABCDBACDADCBDB,True,42,39,3,simplified_to_triangle
ABCDBACDBABDCD,True,42,39,3,simplified_to_triangle
ABCDBACDBACDBD,True,42,39,3,simplified_to_triangle
ABCDBACDBADACD,True,42,39,3,simplified_to_triangle
ABCDBACDBADBCD,True,42,39,3,simplified_to_triangle
ABCDBACDBCBDCD,True,42,39,3,simplified_to_triangle
ABCDBACDBCDADC,True,42,39,3,simplified_to_triangle
ABCDBACDBCDBCD,True,42,39,3,simplified_to_triangle
ABCDBACDBCDCDC,True,42,39,3,simplified_to_triangle
ABCDBACDBDCBDB,True,42,39,3,simplified_to_triangle
ABCDBACDCACDBD,True,42,39,3,simplified_to_triangle
ABCDBACDCACDCD,True,42,39,3,simplified_to_triangle
ABCDBACDCADCDC,True,42,39,3,simplified_to_triangle
ABCDBACDCBACBC,True,42,39,3,simplified_to_triangle
ABCDBACDCBCDCD,True,42,39,3,simplified_to_triangle
ABCDBACDCBDCDC,True,42,39,3,simplified_to_triangle
ABCDBACDCDACDC,True,42,39,3,simplified_to_triangle
ABCDBACDCDBCDC,True,42,39,3,simplified_to_triangle
ABCDBACDCDCBDC,True,42,36,6,visual_inspection
ABCDBACDCDCDBC,True,42,36,6,visual_inspection
ABCDBADACABDCD,True,42,39,3,simplified_to_triangle
ABCDBADACADBCD,True,42,39,3,simplified_to_triangle
ABCDBADACBDACD,True,42,39,3,simplified_to_triangle
ABCDBADACBDCDC,True,42,39,3,simplified_to_triangle
ABCDBADACDBACD,True,42,39,3,simplified_to_triangle
ABCDBADACDBCDC,True,42,39,3,simplified_to_triangle
ABCDBADACDCABD,True,42,39,3,simplified_to_triangle
ABCDBADACDCADB,True,42,39,3,simplified_to_triangle
ABCDBADACDCBAD,True,42,39,3,simplified_to_triangle
ABCDBADBCABDCD,True,42,39,3,simplified_to_triangle
ABCDBADBCACDCD,True,42,39,3,simplified_to_triangle
ABCDBADBCADBCD,True,42,39,3,simplified_to_triangle
ABCDBADBCADCDC,True,42,39,3,simplified_to_triangle
ABCDBADBCBDACD,True,42,39,3,simplified_to_triangle
ABCDBADBCDACDC,True,42,39,3,simplified_to_triangle
ABCDBADBCDBACD,True,42,39,3,simplified_to_triangle
ABCDBADBCDCABD,True,42,39,3,simplified_to_triangle
ABCDBADBCDCADB,True,42,39,3,simplified_to_triangle
ABCDBADBCDCBAD,True,42,39,3,simplified_to_triangle
ABCDBADBCDCDCB,True,42,39,3,simplified_to_triangle
ABCDBADCACBDCD,True,42,39,3,simplified_to_triangle
ABCDBADCACDBCD,True,42,39,3,simplified_to_triangle
ABCDBADCADCADC,True,42,39,3,simplified_to_triangle
ABCDBADCADCDAC,True,42,39,3,simplified_to_triangle
ABCDBADCBCADCD,True,42,39,3,simplified_to_triangle
ABCDBADCBCDACD,True,42,39,3,simplified_to_triangle
ABCDBADCBDCBDC,True,42,39,3,simplified_to_triangle
ABCDBADCBDCDBC,True,42,39,3,simplified_to_triangle
ABCDBADCDACADC,True,42,39,3,simplified_to_triangle
ABCDBADCDACDAC,True,42,39,3,simplified_to_triangle
ABCDBADCDBCBDC,True,42,39,3,simplified_to_triangle
ABCDBADCDBCDBC,True,42,39,3,simplified_to_triangle
ABCDBADCDCACDC,True,42,39,3,simplified_to_triangle
ABCDBADCDCBCDC,True,42,39,3,simplified_to_triangle
ABCDBCABDCACBC,True,42,39,3,simplified_to_triangle
ABCDBCABDCBCBC,True,42,39,3,simplified_to_triangle
ABCDBCACABDCAC,True,42,39,3,simplified_to_triangle
ABCDBCACACBCBD,True,42,39,3,simplified_to_triangle
ABCDBCACACBCDB,True,42,39,3,simplified_to_triangle
ABCDBCACADACBC,True,42,39,3,simplified_to_triangle
ABCDBCACADBCAC,True,42,39,3,simplified_to_triangle
ABCDBCACADBDCD,True,42,39,3,simplified_to_triangle
ABCDBCACBCACAD,True,42,39,3,simplified_to_triangle
ABCDBCACBCBCDB,True,42,39,3,simplified_to_triangle
ABCDBCACBDACAC,True,42,39,3,simplified_to_triangle
ABCDBCACBDADCD,True,42,39,3,simplified_to_triangle
ABCDBCACBDBCBC,True,42,39,3,simplified_to_triangle
ABCDBCACBDCDBD,True,42,39,3,simplified_to_triangle
ABCDBCACDABDCD,True,42,39,3,simplified_to_triangle
ABCDBCACDADBCD,True,42,39,3,simplified_to_triangle
ABCDBCACDBACAC,True,42,39,3,simplified_to_triangle
ABCDBCACDBADCD,True,42,39,3,simplified_to_triangle
ABCDBCACDBCDBD,True,42,39,3,simplified_to_triangle
ABCDBCACDBDACD,True,42,39,3,simplified_to_triangle
ABCDBCACDCADCD,True,42,39,3,simplified_to_triangle
ABCDBCACDCDACD,True,42,39,3,simplified_to_triangle
ABCDBCACDCDBDC,True,42,39,3,simplified_to_triangle
ABCDBCACDCDCDC,True,42,39,3,simplified_to_triangle
ABCDBCADACBCAC,True,42,39,3,simplified_to_triangle
ABCDBCADACDCBD,True,42,39,3,simplified_to_triangle
ABCDBCADACDCDB,True,42,39,3,simplified_to_triangle
ABCDBCADACDCDC,True,42,39,3,simplified_to_triangle
ABCDBCADBCACBC,True,42,39,3,simplified_to_triangle
ABCDBCADCADCAD,True,42,39,3,simplified_to_triangle
ABCDBCADCDACAD,True,42,39,3,simplified_to_triangle
ABCDBCADCDCABD,True,42,39,3,simplified_to_triangle
ABCDBCADCDCACD,True,42,39,3,simplified_to_triangle
ABCDBCADCDCADB,True,42,39,3,simplified_to_triangle
ABCDBCADCDCBAD,True,42,39,3,simplified_to_triangle
ABCDBCADCDCBDC,True,42,39,3,simplified_to_triangle
ABCDBCADCDCDBC,True,42,39,3,simplified_to_triangle
ABCDBCBCABDCAC,True,42,39,3,simplified_to_triangle
ABCDBCBCACACBD,True,42,39,3,simplified_to_triangle
ABCDBCBCACACDB,True,42,39,3,simplified_to_triangle
ABCDBCBCACBCAD,True,42,39,3,simplified_to_triangle
ABCDBCBCADACBC,True,42,39,3,simplified_to_triangle
ABCDBCBCADBCAC,True,42,39,3,simplified_to_triangle
ABCDBCBCBDACAC,True,42,39,3,simplified_to_triangle
ABCDBCBCBDBCBC,True,42,39,3,simplified_to_triangle
ABCDBCBCBDCDBD,True,42,39,3,simplified_to_triangle
ABCDBCBCDBACAC,True,42,39,3,simplified_to_triangle
ABCDBCBCDBCDBD,True,42,39,3,simplified_to_triangle
ABCDBCBCDCDBDC,True,42,39,3,simplified_to_triangle
ABCDBCBDACACBC,True,42,39,3,simplified_to_triangle
ABCDBCBDBCBCAC,True,42,39,3,simplified_to_triangle
ABCDBCBDBCDCBD,True,42,39,3,simplified_to_triangle
ABCDBCBDBCDCDB,True,42,39,3,simplified_to_triangle
ABCDBCBDBCDCDC,True,42,39,3,simplified_to_triangle
ABCDBCBDCABDCD,True,42,39,3,simplified_to_triangle
ABCDBCBDCACDBD,True,42,39,3,simplified_to_triangle
ABCDBCBDCADBCD,True,42,39,3,simplified_to_triangle
ABCDBCBDCADBDC,True,42,39,3,simplified_to_triangle
ABCDBCBDCADCBD,True,42,39,3,simplified_to_triangle
ABCDBCBDCADCDB,True,42,39,3,simplified_to_triangle
ABCDBCBDCBACBC,True,42,39,3,simplified_to_triangle
ABCDBCBDCBADCD,True,42,39,3,simplified_to_triangle
ABCDBCBDCBDACD,True,42,39,3,simplified_to_triangle
ABCDBCBDCBDADC,True,42,39,3,simplified_to_triangle
ABCDBCBDCDABDC,True,42,39,3,simplified_to_triangle
ABCDBCBDCDACBD,True,42,39,3,simplified_to_triangle
ABCDBCBDCDACDB,True,42,39,3,simplified_to_triangle
ABCDBCBDCDADBC,True,42,39,3,simplified_to_triangle
ABCDBCBDCDBACD,True,42,39,3,simplified_to_triangle
ABCDBCBDCDBADC,True,42,39,3,simplified_to_triangle
ABCDBCBDCDBDAC,True,42,39,3,simplified_to_triangle
ABCDBCBDCDCBDC,True,42,39,3,simplified_to_triangle
ABCDBCBDCDCDBC,True,42,39,3,simplified_to_triangle
ABCDBCDACADCAD,True,42,39,3,simplified_to_triangle
ABCDBCDACDACAD,True,42,39,3,simplified_to_triangle
ABCDBCDACDCABD,True,42,39,3,simplified_to_triangle
ABCDBCDACDCACD,True,42,39,3,simplified_to_triangle
ABCDBCDACDCADB,True,42,39,3,simplified_to_triangle
ABCDBCDACDCBAD,True,42,39,3,simplified_to_triangle
ABCDBCDACDCBDC,True,42,39,3,simplified_to_triangle
ABCDBCDACDCDBC,True,42,39,3,simplified_to_triangle
ABCDBCDADCBDCB,True,42,39,3,simplified_to_triangle
ABCDBCDADCDCBC,True,42,39,3,simplified_to_triangle
ABCDBCDBACACBC,True,42,39,3,simplified_to_triangle
ABCDBCDBCABDCD,True,42,39,3,simplified_to_triangle
ABCDBCDBCACDBD,True,42,39,3,simplified_to_triangle
ABCDBCDBCADBCD,True,42,39,3,simplified_to_triangle
ABCDBCDBCADBDC,True,42,39,3,simplified_to_triangle
ABCDBCDBCADCBD,True,42,39,3,simplified_to_triangle
ABCDBCDBCADCDB,True,42,39,3,simplified_to_triangle
ABCDBCDBCBDACD,True,42,39,3,simplified_to_triangle
ABCDBCDBCBDADC,True,42,39,3,simplified_to_triangle
ABCDBCDBCDABDC,True,42,39,3,simplified_to_triangle
ABCDBCDBCDACBD,True,42,39,3,simplified_to_triangle
ABCDBCDBCDACDB,True,42,39,3,simplified_to_triangle
ABCDBCDBCDADBC,True,42,39,3,simplified_to_triangle
ABCDBCDBCDBACD,True,42,39,3,simplified_to_triangle
ABCDBCDBCDBADC,True,42,39,3,simplified_to_triangle
ABCDBCDBCDBDAC,True,42,39,3,simplified_to_triangle
ABCDBCDBCDCBDC,True,42,39,3,simplified_to_triangle
ABCDBCDBCDCDBC,True,42,39,3,simplified_to_triangle
ABCDBCDBDCBDCB,True,42,39,3,simplified_to_triangle
ABCDBCDBDCDCBC,True,42,39,3,simplified_to_triangle
ABCDBCDCACBCAC,True,42,39,3,simplified_to_triangle
ABCDBCDCACDCAD,True,42,39,3,simplified_to_triangle
ABCDBCDCADACBD,True,42,39,3,simplified_to_triangle
ABCDBCDCADACDB,True,42,39,3,simplified_to_triangle
ABCDBCDCADACDC,True,42,39,3,simplified_to_triangle
ABCDBCDCADCBDC,True,42,39,3,simplified_to_triangle
ABCDBCDCADCDBC,True,42,39,3,simplified_to_triangle
ABCDBCDCBCACBC,True,42,39,3,simplified_to_triangle
ABCDBCDCBCADCD,True,42,39,3,simplified_to_triangle
ABCDBCDCBCDACD,True,42,39,3,simplified_to_triangle
ABCDBCDCBCDADC,True,42,39,3,simplified_to_triangle
ABCDBCDCBDBCBD,True,42,39,3,simplified_to_triangle
ABCDBCDCBDBCDB,True,42,39,3,simplified_to_triangle
ABCDBCDCBDBCDC,True,42,39,3,simplified_to_triangle
ABCDBCDCBDCBCD,True,42,39,3,simplified_to_triangle
ABCDBCDCBDCBDC,True,42,39,3,simplified_to_triangle
ABCDBCDCBDCDBC,True,42,39,3,simplified_to_triangle
ABCDBCDCDACBDC,True,42,39,3,simplified_to_triangle
ABCDBCDCDACDBC,True,42,39,3,simplified_to_triangle
ABCDBCDCDBCBCD,True,42,39,3,simplified_to_triangle
ABCDBCDCDBCBDC,True,42,39,3,simplified_to_triangle
ABCDBCDCDBCDBC,True,42,39,3,simplified_to_triangle
ABCDBCDCDBDCAC,True,42,39,3,simplified_to_triangle
ABCDBCDCDCADAC,True,42,39,3,simplified_to_triangle
ABCDBCDCDCBACD,True,42,39,3,simplified_to_triangle
ABCDBCDCDCBCDC,True,42,39,3,simplified_to_triangle
ABCDBCDCDCBDBC,True,42,39,3,simplified_to_triangle
ABCDBDABCDCABD,True,42,39,3,simplified_to_triangle
ABCDBDABCDCADB,True,42,39,3,simplified_to_triangle
ABCDBDABCDCBAD,True,42,39,3,simplified_to_triangle
ABCDBDABCDCDCB,True,42,39,3,simplified_to_triangle
ABCDBDABDBCACD,True,42,39,3,simplified_to_triangle
ABCDBDABDBCBCD,True,42,39,3,simplified_to_triangle
ABCDBDACACBDCD,True,42,39,3,simplified_to_triangle
ABCDBDACACDBCD,True,42,39,3,simplified_to_triangle
ABCDBDACADCADC,True,42,39,3,simplified_to_triangle
ABCDBDACADCDAC,True,42,39,3,simplified_to_triangle
ABCDBDACBCADCD,True,42,39,3,simplified_to_triangle
ABCDBDACBCDACD,True,42,39,3,simplified_to_triangle
ABCDBDACBDCBDC,True,42,39,3,simplified_to_triangle
ABCDBDACBDCDBC,True,42,39,3,simplified_to_triangle
ABCDBDACDACADC,True,42,39,3,simplified_to_triangle
ABCDBDACDACDAC,True,42,39,3,simplified_to_triangle
ABCDBDACDBCBDC,True,42,39,3,simplified_to_triangle
ABCDBDACDBCDBC,True,42,39,3,simplified_to_triangle
ABCDBDACDCACDC,True,42,39,3,simplified_to_triangle
ABCDBDACDCBCDC,True,42,39,3,simplified_to_triangle
ABCDBDADCACBDB,True,42,39,3,simplified_to_triangle
ABCDBDADCADCBC,True,42,39,3,simplified_to_triangle
ABCDBDADCBCBDB,True,42,39,3,simplified_to_triangle
ABCDBDADCBDCAC,True,42,39,3,simplified_to_triangle
ABCDBDADCDACBC,True,42,39,3,simplified_to_triangle
ABCDBDADCDADCD,True,42,39,3,simplified_to_triangle
ABCDBDADCDBCAC,True,42,39,3,simplified_to_triangle
ABCDBDADCDBDCD,True,42,39,3,simplified_to_triangle
ABCDBDCABCDCAD,True,42,39,3,simplified_to_triangle
ABCDBDCABCDCDC,True,42,39,3,simplified_to_triangle
ABCDBDCABDACDC,True,42,39,3,simplified_to_triangle
ABCDBDCABDCBDB,True,42,39,3,simplified_to_triangle
ABCDBDCACDCADC,True,42,39,3,simplified_to_triangle
ABCDBDCACDCDAC,True,42,39,3,simplified_to_triangle
ABCDBDCADABCDC,True,42,39,3,simplified_to_triangle
ABCDBDCADACABD,True,42,39,3,simplified_to_triangle
ABCDBDCADACADB,True,42,39,3,simplified_to_triangle
ABCDBDCADBACDC,True,42,39,3,simplified_to_triangle
ABCDBDCADBCBDB,True,42,39,3,simplified_to_triangle
ABCDBDCADCABDC,True,42,39,3,simplified_to_triangle
ABCDBDCADCACBD,True,42,39,3,simplified_to_triangle
ABCDBDCADCACDB,True,42,39,3,simplified_to_triangle
ABCDBDCADCADBC,True,42,39,3,simplified_to_triangle
ABCDBDCADCBCBD,True,42,39,3,simplified_to_triangle
ABCDBDCADCBCDB,True,42,39,3,simplified_to_triangle
ABCDBDCADCBDAC,True,42,39,3,simplified_to_triangle
ABCDBDCADCDBAC,True,42,39,3,simplified_to_triangle
ABCDBDCADCDCAC,True,42,39,3,simplified_to_triangle
ABCDBDCBABDBCD,True,42,39,3,simplified_to_triangle
ABCDBDCBACDCAD,True,42,39,3,simplified_to_triangle
ABCDBDCBACDCDC,True,42,39,3,simplified_to_triangle
ABCDBDCBDACBDB,True,42,39,3,simplified_to_triangle
ABCDBDCBDBCABD,True,42,39,3,simplified_to_triangle
ABCDBDCBDBCADB,True,42,39,3,simplified_to_triangle
ABCDBDCBDCACAD,True,42,39,3,simplified_to_triangle
ABCDBDCBDCADAC,True,42,39,3,simplified_to_triangle
ABCDBDCBDCBCAD,True,42,39,3,simplified_to_triangle
ABCDBDCBDCBDBC,True,42,39,3,simplified_to_triangle
ABCDBDCBDCDCAC,True,42,39,3,simplified_to_triangle
ABCDBDCDACABDC,True,42,39,3,simplified_to_triangle
ABCDBDCDACACBD,True,42,39,3,simplified_to_triangle
ABCDBDCDACACDB,True,42,39,3,simplified_to_triangle
ABCDBDCDACADBC,True,42,39,3,simplified_to_triangle
ABCDBDCDACBCBD,True,42,39,3,simplified_to_triangle
ABCDBDCDACBCDB,True,42,39,3,simplified_to_triangle
ABCDBDCDACBDAC,True,42,39,3,simplified_to_triangle
ABCDBDCDACDBAC,True,42,39,3,simplified_to_triangle
ABCDBDCDACDCAC,True,42,39,3,simplified_to_triangle
ABCDBDCDADBDCD,True,42,39,3,simplified_to_triangle
ABCDBDCDBACBDB,True,42,39,3,simplified_to_triangle
ABCDBDCDBCACAD,True,42,39,3,simplified_to_triangle
ABCDBDCDBCADAC,True,42,39,3,simplified_to_triangle
ABCDBDCDBCBCAD,True,42,39,3,simplified_to_triangle
ABCDBDCDBCBDBC,True,42,39,3,simplified_to_triangle
ABCDBDCDBCDCAC,True,42,39,3,simplified_to_triangle
ABCDBDCDBDADCD,True,42,39,3,simplified_to_triangle
ABCDBDCDCACBDC,True,42,39,3,simplified_to_triangle
ABCDBDCDCACDBC,True,42,39,3,simplified_to_triangle
ABCDBDCDCADCAC,True,42,39,3,simplified_to_triangle
ABCDBDCDCBABDB,True,42,39,3,simplified_to_triangle
ABCDBDCDCBCBCD,True,42,39,3,simplified_to_triangle
ABCDBDCDCBCBDC,True,42,39,3,simplified_to_triangle
ABCDBDCDCBCDBC,True,42,39,3,simplified_to_triangle
ABCDBDCDCBDCAC,True,42,39,3,simplified_to_triangle
ABCDBDCDCDACAC,True,42,39,3,simplified_to_triangle
ABCDBDCDCDBCAC,True,42,39,3,simplified_to_triangle
ABCDCABDACDBDC,True,42,39,3,simplified_to_triangle
ABCDCABDADCABD,True,42,39,3,simplified_to_triangle
ABCDCABDADCADB,True,42,39,3,simplified_to_triangle
ABCDCABDADCBCD,True,42,39,3,simplified_to_triangle
ABCDCABDBACDBD,True,42,39,3,simplified_to_triangle
ABCDCABDBCDADC,True,42,39,3,simplified_to_triangle
ABCDCABDCACDBD,True,42,39,3,simplified_to_triangle
ABCDCACABCDCAC,True,42,39,3,simplified_to_triangle
ABCDCACACBCACD,True,42,39,3,simplified_to_triangle
ABCDCACACBCBCD,True,42,39,3,simplified_to_triangle
ABCDCACADCACBC,True,42,39,3,simplified_to_triangle
ABCDCACADCBCBC,True,42,39,3,simplified_to_triangle
ABCDCACADCDCAD,True,42,39,3,simplified_to_triangle
ABCDCACBCACACD,True,42,39,3,simplified_to_triangle
ABCDCACBCACBCD,True,42,39,3,simplified_to_triangle
ABCDCACBCACDCB,True,42,39,3,simplified_to_triangle
ABCDCACBDCBCAC,True,42,39,3,simplified_to_triangle
ABCDCACDACACBC,True,42,39,3,simplified_to_triangle
ABCDCACDACDCAD,True,42,39,3,simplified_to_triangle
ABCDCACDBCBCAC,True,42,39,3,simplified_to_triangle
ABCDCACDCABDCD,True,42,39,3,simplified_to_triangle
ABCDCACDCADBCD,True,42,39,3,simplified_to_triangle
ABCDCACDCADBDC,True,42,39,3,simplified_to_triangle
ABCDCACDCBACAC,True,42,39,3,simplified_to_triangle
ABCDCACDCBADCD,True,42,39,3,simplified_to_triangle
ABCDCACDCBDACD,True,42,39,3,simplified_to_triangle
ABCDCACDCBDADC,True,42,39,3,simplified_to_triangle
ABCDCACDCBDCAD,True,42,39,3,simplified_to_triangle
ABCDCACDCDABDC,True,42,39,3,simplified_to_triangle
ABCDCACDCDADBC,True,42,39,3,simplified_to_triangle
ABCDCACDCDBACD,True,42,39,3,simplified_to_triangle
ABCDCACDCDBADC,True,42,39,3,simplified_to_triangle
ABCDCACDCDBCAD,True,42,39,3,simplified_to_triangle
ABCDCACDCDBDAC,True,42,39,3,simplified_to_triangle
ABCDCACDCDCADC,True,42,39,3,simplified_to_triangle
ABCDCACDCDCDAC,True,42,39,3,simplified_to_triangle
ABCDCADABDCABD,True,42,39,3,simplified_to_triangle
ABCDCADABDCADB,True,42,39,3,simplified_to_triangle
ABCDCADABDCBCD,True,42,39,3,simplified_to_triangle
ABCDCADACADCAD,True,42,39,3,simplified_to_triangle
ABCDCADACBDCBD,True,42,39,3,simplified_to_triangle
ABCDCADACBDCDB,True,42,39,3,simplified_to_triangle
ABCDCADACDACAD,True,42,39,3,simplified_to_triangle
ABCDCADACDBCBD,True,42,39,3,simplified_to_triangle
ABCDCADACDBCDB,True,42,39,3,simplified_to_triangle
ABCDCADACDCACD,True,42,39,3,simplified_to_triangle
ABCDCADACDCADC,True,42,39,3,simplified_to_triangle
ABCDCADACDCBCD,True,42,39,3,simplified_to_triangle
ABCDCADBACDBDC,True,42,39,3,simplified_to_triangle
ABCDCADBADCABD,True,42,39,3,simplified_to_triangle
ABCDCADBADCADB,True,42,39,3,simplified_to_triangle
ABCDCADBADCBCD,True,42,39,3,simplified_to_triangle
ABCDCADBCACDBD,True,42,39,3,simplified_to_triangle
